DES,SOL,STK,SMART,,,,,SLD|4/28/2011|3|-NRB|+NRB
DES,MMI,STK,SMART,,,,,BOT|4/29/2011|3|-NRB|+NRB
DES,SWKS,STK,SMART,,,,,BOT|4/29/2011|3|-NRB|+NRB
DES,PMCS,STK,SMART,,,,,BOT|4/29/2011|3|-NRB|+NRB
DES,ACOM,STK,SMART,,,,,BOT|4/29/2011|3|-NRB|+NRB
DES,RMD,STK,SMART,,,,,SLD|4/29/2011|3|-NRB|+NRB
DES,DECK,STK,SMART,,,,,SLD|4/29/2011|3|-NRB|+NRB
DES,VSEA,STK,SMART,,,,,SLD|4/29/2011|3|-NRB|+NRB
DES,IM,STK,SMART,,,,,SLD|4/29/2011|3|-NRB|+NRB
DES,TEVA,STK,SMART,,,,,BOT|5/2/2011|2|-NRB|-NRB
DES,TIVO,STK,SMART,,,,,BOT|5/2/2011|2|-NRB|-NRB
DES,SPPI,STK,SMART,,,,,BOT|5/2/2011|3|-NRB|-NRB
DES,DISH,STK,SMART,,,,,BOT|5/2/2011|3|-NRB|-NRB
DES,CPO,STK,SMART,,,,,BOT|5/2/2011|3|-NRB|-NRB
DES,VRX,STK,SMART,,,,,SLD|5/2/2011|2|-NRB|-NRB
DES,THC,STK,SMART,,,,,SLD|5/2/2011|3|-NRB|-NRB
DES,SLW,STK,SMART,,,,,SLD|5/2/2011|3|-NRB|-NRB
DES,L,STK,SMART,,,,,SLD|5/2/2011|3|-NRB|-NRB
DES,FE,STK,SMART,,,,,BOT|5/3/2011|3|-NRB|-NRBBT
DES,CRK,STK,SMART,,,,,BOT|5/3/2011|3|-NRB|-NRBBT
DES,HIG,STK,SMART,,,,,BOT|5/3/2011|3|-NRB|-NRBBT
DES,PCS,STK,SMART,,,,,BOT|5/3/2011|3|-NRB|-NRBBT
DES,KLIC,STK,SMART,,,,,BOT|5/3/2011|3|-NRB|-NRBBT
DES,RDC,STK,SMART,,,,,SLD|5/3/2011|2|-NRB|-NRBBT
DES,TXRH,STK,SMART,,,,,SLD|5/3/2011|2|-NRB|-NRBBT
DES,FWLT,STK,SMART,,,,,SLD|5/3/2011|3|-NRB|-NRBBT
DES,TAP,STK,SMART,,,,,SLD|5/3/2011|3|-NRB|-NRBBT
DES,EMR,STK,SMART,,,,,SLD|5/3/2011|3|-NRB|-NRBBT
DES,CTSH,STK,SMART,,,,,SLD|5/3/2011|3|-NRB|-NRBBT
DES,GRMN,STK,SMART,,,,,BOT|5/4/2011|2|-NRB|-NRB
DES,MGM,STK,SMART,,,,,BOT|5/4/2011|2|-NRB|-NRB
DES,AOL,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,GMCR,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,VCLK,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,TRW,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,ACAS,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,CBS,STK,SMART,,,,,BOT|5/4/2011|3|-NRB|-NRB
DES,OPEN,STK,SMART,,,,,SLD|5/4/2011|2|-NRB|-NRB
DES,LVS,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,FSLR,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,PWR,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,SONS,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,CENX,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,MCK,STK,SMART,,,,,SLD|5/4/2011|3|-NRB|-NRB
DES,JDSU,STK,SMART,,,,,BOT|5/5/2011|2|+NRB|-NRB
DES,ERTS,STK,SMART,,,,,BOT|5/5/2011|2|+NRB|-NRB
DES,NUVA,STK,SMART,,,,,BOT|5/5/2011|2|+NRB|-NRB
DES,BMC,STK,SMART,,,,,BOT|5/5/2011|3|+NRB|-NRB
DES,ONNN,STK,SMART,,,,,BOT|5/5/2011|3|+NRB|-NRB
DES,TKLC,STK,SMART,,,,,BOT|5/5/2011|3|+NRB|-NRB
DES,DDS,STK,SMART,,,,,BOT|5/5/2011|3|+NRB|-NRB
DES,DPZ,STK,SMART,,,,,BOT|5/5/2011|3|+NRB|-NRB
DES,ARO,STK,SMART,,,,,SLD|5/5/2011|2|+NRB|-NRB
DES,WIN,STK,SMART,,,,,SLD|5/5/2011|3|+NRB|-NRB
DES,ACOR,STK,SMART,,,,,SLD|5/5/2011|3|+NRB|-NRB
DES,ATML,STK,SMART,,,,,SLD|5/5/2011|3|+NRB|-NRB
DES,SAPE,STK,SMART,,,,,BOT|5/6/2011|2|+NRB|-NRB
DES,WCG,STK,SMART,,,,,BOT|5/6/2011|2|+NRB|-NRB
DES,HANS,STK,SMART,,,,,BOT|5/6/2011|3|+NRB|-NRB
DES,CF,STK,SMART,,,,,BOT|5/6/2011|3|+NRB|-NRB
DES,LLNW,STK,SMART,,,,,BOT|5/6/2011|3|+NRB|-NRB
DES,WCRX,STK,SMART,,,,,BOT|5/6/2011|3|+NRB|-NRB
DES,DLB,STK,SMART,,,,,SLD|5/6/2011|2|+NRB|-NRB
DES,MDRX,STK,SMART,,,,,SLD|5/6/2011|3|+NRB|-NRB
DES,GMCR,STK,SMART,,,,,SLD|5/6/2011|3|+NRB|-NRB
DES,SYY,STK,SMART,,,,,BOT|5/9/2011|2|+NRB|+NRB
DES,NUAN,STK,SMART,,,,,BOT|5/9/2011|2|+NRB|+NRB
DES,ALKS,STK,SMART,,,,,BOT|5/9/2011|3|+NRB|+NRB
DES,BSFT,STK,SMART,,,,,BOT|5/9/2011|3|+NRB|+NRB
DES,HL,STK,SMART,,,,,BOT|5/9/2011|3|+NRB|+NRB
DES,DF,STK,SMART,,,,,BOT|5/10/2011|2|+NRB|+NRB
DES,FOSL,STK,SMART,,,,,BOT|5/10/2011|3|+NRB|+NRB
DES,IDTI,STK,SMART,,,,,BOT|5/10/2011|3|+NRB|+NRB
DES,JASO,STK,SMART,,,,,BOT|5/10/2011|3|+NRB|+NRB
DES,GMXR,STK,SMART,,,,,SLD|5/10/2011|3|+NRB|+NRB
DES,MSFT,STK,SMART,,,,,SLD|5/10/2011|3|+NRB|+NRB
DES,ROVI,STK,SMART,,,,,BOT|5/11/2011|3|+NRB|-NRB
DES,M,STK,SMART,,,,,BOT|5/11/2011|3|+NRB|-NRB
DES,ZAGG,STK,SMART,,,,,BOT|5/11/2011|3|+NRB|-NRB
DES,SGMS,STK,SMART,,,,,SLD|5/11/2011|3|+NRB|-NRB
DES,STEC,STK,SMART,,,,,SLD|5/11/2011|3|+NRB|-NRB
DES,DESC,STK,SMART,,,,,BOT|5/12/2011|3|-NRB|+NRB
DES,VRSN,STK,SMART,,,,,BOT|5/12/2011|3|-NRB|+NRB
DES,SINA,STK,SMART,,,,,BOT|5/12/2011|3|-NRB|+NRB
DES,CSCO,STK,SMART,,,,,SLD|5/12/2011|3|-NRB|+NRB
DES,CSIQ,STK,SMART,,,,,SLD|5/12/2011|3|-NRB|+NRB
DES,TYC,STK,SMART,,,,,BOT|5/13/2011|3|-NRB|-NRB
DES,A,STK,SMART,,,,,BOT|5/13/2011|3|-NRB|-NRB
DES,DDS,STK,SMART,,,,,BOT|5/13/2011|3|-NRB|-NRB
DES,DF,STK,SMART,,,,,BOT|5/13/2011|3|-NRB|-NRB
DES,CA,STK,SMART,,,,,SLD|5/13/2011|2|-NRB|-NRB
DES,NVDA,STK,SMART,,,,,SLD|5/13/2011|3|-NRB|-NRB
DES,YHOO,STK,SMART,,,,,SLD|5/13/2011|3|-NRB|-NRB
DES,JCP,STK,SMART,,,,,BOT|5/16/2011|3|-NRB|-NRB
DES,LOW,STK,SMART,,,,,SLD|5/16/2011|3|-NRB|-NRB
DES,NYX,STK,SMART,,,,,SLD|5/16/2011|3|-NRB|-NRB
DES,PLAB,STK,SMART,,,,,BOT|5/17/2011|3|-NRB|+NRB
DES,WINN,STK,SMART,,,,,BOT|5/17/2011|3|-NRB|+NRB
DES,DKS,STK,SMART,,,,,SLD|5/17/2011|3|-NRB|+NRB
DES,TSL,STK,SMART,,,,,SLD|5/17/2011|3|-NRB|+NRB
DES,HPQ,STK,SMART,,,,,SLD|5/17/2011|3|+NRB|+NRB
DES,ADI,STK,SMART,,,,,BOT|5/18/2011|2|+NRB|+WRB
DES,DELL,STK,SMART,,,,,BOT|5/18/2011|2|+NRB|+WRB
DES,ANF,STK,SMART,,,,,BOT|5/18/2011|3|+NRB|+WRB
DES,SODA,STK,SMART,,,,,BOT|5/18/2011|3|+NRB|+WRB
DES,AFL,STK,SMART,,,,,SLD|5/18/2011|3|+NRB|+WRB
DES,CHS,STK,SMART,,,,,SLD|5/18/2011|3|+NRB|+WRB
DES,SPLS,STK,SMART,,,,,SLD|5/18/2011|3|+NRB|+WRB
DES,PETM,STK,SMART,,,,,BOT|5/19/2011|2|+NRB|+NRB
DES,DLTR,STK,SMART,,,,,BOT|5/19/2011|3|+NRB|+NRB
DES,MPEL,STK,SMART,,,,,BOT|5/19/2011|3|+NRB|+NRB
DES,MCP,STK,SMART,,,,,BOT|5/19/2011|3|+NRB|+NRB
DES,GME,STK,SMART,,,,,SLD|5/19/2011|2|+NRB|+NRB
DES,AAP,STK,SMART,,,,,SLD|5/19/2011|3|+NRB|+NRB
DES,ALKS,STK,SMART,,,,,SLD|5/19/2011|3|+NRB|+NRB
DES,APC,STK,SMART,,,,,BOT|5/20/2011|3|+NRB|-NRB
DES,STEC,STK,SMART,,,,,BOT|5/20/2011|3|+NRB|-NRB
DES,FL,STK,SMART,,,,,BOT|5/20/2011|3|+NRB|-NRB
DES,CRM,STK,SMART,,,,,BOT|5/20/2011|3|+NRB|-NRB
DES,S,STK,SMART,,,,,BOT|5/20/2011|3|+NRB|-NRB
DES,ANN,STK,SMART,,,,,SLD|5/20/2011|3|+NRB|-NRB
DES,ARO,STK,SMART,,,,,SLD|5/20/2011|3|+NRB|-NRB
DES,LDK,STK,SMART,,,,,SLD|5/20/2011|3|+NRB|-NRB
DES,GPS,STK,SMART,,,,,SLD|5/20/2011|3|+NRB|-NRB
DES,SIFY,STK,SMART,,,,,BOT|5/24/2011|2|-NRB|-NRB
DES,DSW,STK,SMART,,,,,BOT|5/24/2011|3|-NRB|-NRB
DES,CREE,STK,SMART,,,,,BOT|5/24/2011|3|-NRB|-NRB
DES,MDT,STK,SMART,,,,,SLD|5/24/2011|3|-NRB|-NRB
DES,FRO,STK,SMART,,,,,SLD|5/24/2011|3|-NRB|-NRB
DES,STP,STK,SMART,,,,,BOT|5/25/2011|3|+NRB|+NRB
DES,VVUS,STK,SMART,,,,,BOT|5/25/2011|3|+NRB|+NRB
DES,EXPR,STK,SMART,,,,,SLD|5/25/2011|2|+NRB|+NRB
DES,RL,STK,SMART,,,,,SLD|5/25/2011|2|+NRB|+NRB
DES,COST,STK,SMART,,,,,SLD|5/25/2011|3|+NRB|+NRB
DES,CPWR,STK,SMART,,,,,SLD|5/25/2011|3|+NRB|+NRB
DES,AIG,STK,SMART,,,,,SLD|5/25/2011|3|+NRB|+NRB
DES,PSS,STK,SMART,,,,,SLD|5/25/2011|3|+NRB|+NRB
DES,FRO,STK,SMART,,,,,SLD|5/25/2011|3|+NRB|+NRB
DES,GES,STK,SMART,,,,,BOT|5/26/2011|2|+NRB|+NRB
DES,TIF,STK,SMART,,,,,BOT|5/26/2011|3|+NRB|+NRB
DES,NTAP,STK,SMART,,,,,BOT|5/26/2011|3|+NRB|+NRB
DES,SIG,STK,SMART,,,,,BOT|5/26/2011|3|+NRB|+NRB
DES,CSC,STK,SMART,,,,,SLD|5/26/2011|3|+NRB|+NRB
DES,MRVL,STK,SMART,,,,,BOT|5/27/2011|3|+NRB|+NRB
DES,CVS,STK,SMART,,,,,BOT|5/27/2011|3|+NRB|+NRB
DES,MPEL,STK,SMART,,,,,BOT|5/27/2011|3|+NRB|+NRB
DES,LDK,STK,SMART,,,,,BOT|5/27/2011|3|+NRB|+NRB
DES,MENT,STK,SMART,,,,,SLD|5/27/2011|3|+NRB|+NRB
DES,BCSI,STK,SMART,,,,,SLD|5/27/2011|3|+NRB|+NRB
DES,MHS,STK,SMART,,,,,SLD|5/27/2011|3|+NRB|+NRB
DES,OVTI,STK,SMART,,,,,SLD|5/27/2011|3|+NRB|+NRB
DES,SEE,STK,SMART,,,,,BOT|6/1/2011|3|-NRB|-WRB
DES,PVH,STK,SMART,,,,,BOT|6/1/2011|3|-NRB|-WRB
DES,JOSB,STK,SMART,,,,,SLD|6/1/2011|3|-NRB|-WRB
DES,AMSC,STK,SMART,,,,,SLD|6/1/2011|3|-NRB|-WRB
DES,DG,STK,SMART,,,,,SLD|6/1/2011|3|-NRB|-WRB
DES,BRCD,STK,SMART,,,,,BOT|6/2/2011|3|+NRB|-NRBBT
DES,DNDN,STK,SMART,,,,,BOT|6/2/2011|3|+NRB|-NRBBT
DES,JOYG,STK,SMART,,,,,BOT|6/2/2011|3|+NRB|-NRBBT
DES,PIR,STK,SMART,,,,,BOT|6/2/2011|3|+NRB|-NRBBT
DES,LTD,STK,SMART,,,,,SLD|6/2/2011|3|+NRB|-NRBBT
DES,XIDE,STK,SMART,,,,,SLD|6/2/2011|3|+NRB|-NRBBT
DES,AMT,STK,SMART,,,,,SLD|6/3/2011|2|+NRB|+NRBTT
DES,SAI,STK,SMART,,,,,SLD|6/3/2011|3|+NRB|+NRBTT
DES,VVUS,STK,SMART,,,,,SLD|6/3/2011|3|+NRB|+NRBTT
DES,NWL,STK,SMART,,,,,SLD|6/3/2011|3|+NRB|+NRBTT
DES,STKL,STK,SMART,,,,,BOT|6/6/2011|3|-NRB|-NRB
DES,UTHR,STK,SMART,,,,,SLD|6/6/2011|3|-NRB|-NRB
DES,WFC,STK,SMART,,,,,SLD|6/6/2011|3|-NRB|-NRB
DES,SCCO,STK,SMART,,,,,SLD|6/6/2011|3|-NRB|-NRB
DES,BZ,STK,SMART,,,,,BOT|6/7/2011|3|-NRB|-NRBTT
DES,IP,STK,SMART,,,,,BOT|6/7/2011|3|-NRB|-NRBTT
DES,SWKS,STK,SMART,,,,,BOT|6/7/2011|3|-NRB|-NRBTT
DES,PBY,STK,SMART,,,,,SLD|6/7/2011|3|-NRB|-NRBTT
DES,TLB,STK,SMART,,,,,SLD|6/7/2011|3|-NRB|-NRBTT
DES,BJ,STK,SMART,,,,,BOT|6/8/2011|3|-NRB|-NRB
DES,ULTA,STK,SMART,,,,,BOT|6/8/2011|3|-NRB|-NRB
DES,CIEN,STK,SMART,,,,,SLD|6/8/2011|2|-NRB|-NRB
DES,HOV,STK,SMART,,,,,SLD|6/8/2011|3|-NRB|-NRB
DES,MCP,STK,SMART,,,,,SLD|6/8/2011|3|-NRB|-NRB
DES,JDSU,STK,SMART,,,,,SLD|6/8/2011|3|-NRB|-NRB
DES,LULU,STK,SMART,,,,,BOT|6/10/2011|3|-NRB|-NRB
DES,MITI,STK,SMART,,,,,BOT|6/10/2011|3|-NRB|-NRB
DES,RLD,STK,SMART,,,,,SLD|6/10/2011|3|-NRB|-NRB
DES,GILD,STK,SMART,,,,,SLD|06/13/2011|3|+NRB|-DD
DES,KOG,STK,SMART,,,,,SLD|06/13/2011|3|+NRB|-DD
DES,HTZ,STK,SMART,,,,,BOT|06/14/2011|3|+NRB|+NRB
DES,BBY,STK,SMART,,,,,BOT|06/14/2011|3|+NRB|+NRB
DES,OI,STK,SMART,,,,,SLD|06/15/2011|3|+NRB|-NRB
DES,KR,STK,SMART,,,,,BOT|06/16/2011|2|+NRB|+NRB
DES,ATU,STK,SMART,,,,,BOT|06/16/2011|2|+NRB|+NRB
DES,MPEL,STK,SMART,,,,,BOT|06/16/2011|3|+NRB|+NRB
DES,YOKU,STK,SMART,,,,,BOT|06/16/2011|3|+NRB|+NRB
DES,FNSR,STK,SMART,,,,,SLD|06/16/2011|3|+NRB|+NRB
DES,JDSU,STK,SMART,,,,,SLD|06/16/2011|3|+NRB|+NRB
DES,RIMM,STK,SMART,,,,,SLD|06/17/2011|3|+NRB|+NRB
DES,AGU,STK,SMART,,,,,BOT|06/20/2011|3|+NRB|+NRB
DES,CMC,STK,SMART,,,,,BOT|06/21/2011|2|+NRB|+WRB
DES,SPWRA,STK,SMART,,,,,BOT|06/21/2011|2|+NRB|+WRB
DES,BBY,STK,SMART,,,,,BOT|06/21/2011|3|+NRB|+WRB
DES,CVS,STK,SMART,,,,,BOT|06/21/2011|3|+NRB|+WRB
DES,WAG,STK,SMART,,,,,SLD|06/21/2011|2|+NRB|+WRB
DES,JEF,STK,SMART,,,,,SLD|06/21/2011|3|+NRB|+WRB
DES,ESRX,STK,SMART,,,,,SLD|06/21/2011|3|+NRB|+WRB
DES,AVAV,STK,SMART,,,,,BOT|06/22/2011|3|+NRB|-NRB
DES,RBN,STK,SMART,,,,,BOT|06/22/2011|3|+NRB|-NRB
DES,FDX,STK,SMART,,,,,BOT|06/22/2011|3|+NRB|-NRB
DES,JBL,STK,SMART,,,,,BOT|06/22/2011|3|+NRB|-NRB
DES,KMX,STK,SMART,,,,,BOT|06/22/2011|3|+NRB|-NRB
DES,ADBE,STK,SMART,,,,,SLD|06/22/2011|3|+NRB|-NRB
DES,BMY,STK,SMART,,,,,BOT|06/23/2011|3|+NRB|+WRB
DES,CAG,STK,SMART,,,,,SLD|06/23/2011|3|+NRB|+WRB
DES,HRB,STK,SMART,,,,,BOT|06/24/2011|3|+NRB|-WRB
DES,TIBX,STK,SMART,,,,,BOT|06/24/2011|3|+NRB|-WRB
DES,ACN,STK,SMART,,,,,BOT|06/24/2011|3|+NRB|-WRB
DES,MU,STK,SMART,,,,,SLD|06/24/2011|3|+NRB|-WRB
DES,FRO,STK,SMART,,,,,SLD|06/24/2011|3|+NRB|-WRB
DES,ORCL,STK,SMART,,,,,SLD|06/24/2011|3|+NRB|-WRB
DES,XCO,STK,SMART,,,,,SLD|06/27/2011|3|-NRB|+NRB
DES,NKE,STK,SMART,,,,,BOT|06/28/2011|3|+NRB|+WRB
DES,ACN,STK,SMART,,,,,BOT|06/28/2011|3|+NRB|+WRB
DES,BAC,STK,SMART,,,,,BOT|06/29/2011|2|-NRB|+NRB
DES,X,STK,SMART,,,,,BOT|06/29/2011|3|-NRB|+NRB
DES,SPRD,STK,SMART,,,,,BOT|06/29/2011|3|-NRB|+NRB
DES,GIS,STK,SMART,,,,,SLD|06/29/2011|2|-NRB|+NRB
DES,SHAW,STK,SMART,,,,,SLD|06/29/2011|3|-NRB|+NRB
DES,WOR,STK,SMART,,,,,BOT|06/30/2011|3|-NRB|+NRB
DES,VVUS,STK,SMART,,,,,BOT|06/30/2011|3|-NRB|+NRB
DES,EBAY,STK,SMART,,,,,BOT|06/30/2011|3|-NRB|+NRB
DES,SCHN,STK,SMART,,,,,SLD|06/30/2011|3|-NRB|+NRB
DES,APOL,STK,SMART,,,,,BOT|07/01/2011|3|-NRB|+WRB
DES,DNDN,STK,SMART,,,,,BOT|07/01/2011|3|-NRB|+WRB
DES,TIVO,STK,SMART,,,,,BOT|07/01/2011|3|-NRB|+WRB
DES,WFR,STK,SMART,,,,,SLD|07/01/2011|3|-NRB|+WRB
DES,AEIS,STK,SMART,,,,,SLD|07/05/2011|3|-NRB|-NRB
DES,OVTI,STK,SMART,,,,,SLD|07/06/2011|3|-NRB|-NRB
DES,OCZ,STK,SMART,,,,,BOT|07/07/2011|2|-NRB|+NRB
DES,TGT,STK,SMART,,,,,BOT|07/07/2011|3|-NRB|+NRB
DES,KSS,STK,SMART,,,,,BOT|07/07/2011|3|-NRB|+NRB
DES,JCP,STK,SMART,,,,,SLD|07/07/2011|2|-NRB|+NRB
DES,AFFX,STK,SMART,,,,,SLD|07/07/2011|3|-NRB|+NRB
DES,AMLN,STK,SMART,,,,,BOT|07/08/2011|3|+NRB|+NRB
DES,VMED,STK,SMART,,,,,SLD|07/11/2011|3|+NRB|-NRB
DES,CLNE,STK,SMART,,,,,BOT|07/12/2011|3|+NRB|-NRB
DES,NWSA,STK,SMART,,,,,BOT|07/12/2011|3|+NRB|-NRB
DES,WWW,STK,SMART,,,,,SLD|07/12/2011|3|+NRB|-NRB
DES,MCHP,STK,SMART,,,,,SLD|07/12/2011|3|+NRB|-NRB
DES,ARMH,STK,SMART,,,,,SLD|07/12/2011|3|+NRB|-NRB
DES,XCO,STK,SMART,,,,,BOT|07/13/2011|3|+NRB|-NRBTT
DES,HRBN,STK,SMART,,,,,BOT|07/13/2011|3|+NRB|-NRBTT
DES,ERTS,STK,SMART,,,,,SLD|07/13/2011|3|+NRB|-NRBTT
DES,ASML,STK,SMART,,,,,SLD|07/13/2011|3|+NRB|-NRBTT
DES,COP,STK,SMART,,,,,BOT|07/14/2011|3|-NRB|-NRB
DES,YUM,STK,SMART,,,,,BOT|07/14/2011|3|-NRB|-NRB
DES,SVM,STK,SMART,,,,,BOT|07/14/2011|3|-NRB|-NRB
DES,MRX,STK,SMART,,,,,SLD|07/14/2011|3|-NRB|-NRB
DES,MAR,STK,SMART,,,,,SLD|07/14/2011|3|-NRB|-NRB
DES,C,STK,SMART,,,,,BOT|07/15/2011|3|+NRB|+NRBBT
DES,MAT,STK,SMART,,,,,BOT|07/15/2011|3|+NRB|+NRBBT
DES,CHK,STK,SMART,,,,,BOT|07/15/2011|3|+NRB|+NRBBT
DES,GOOG,STK,SMART,,,,,BOT|07/15/2011|3|+NRB|+NRBBT
DES,GPC,STK,SMART,,,,,BOT|07/15/2011|3|+NRB|+NRBBT
DES,SGEN,STK,SMART,,,,,SLD|07/15/2011|3|+NRB|+NRBBT
DES,FLIR,STK,SMART,,,,,SLD|07/15/2011|3|+NRB|+NRBBT
DES,LIZ,STK,SMART,,,,,BOT|07/18/2011|3|+NRB|-NRBBT
DES,CHKP,STK,SMART,,,,,BOT|07/18/2011|3|+NRB|-NRBBT
DES,HAL,STK,SMART,,,,,BOT|07/18/2011|3|+NRB|-NRBBT
DES,MTG,STK,SMART,,,,,SLD|07/18/2011|3|+NRB|-NRBBT
DES,MOS,STK,SMART,,,,,BOT|07/19/2011|2|+NRB|+WRB
DES,NVS,STK,SMART,,,,,BOT|07/19/2011|2|+NRB|+WRB
DES,OMC,STK,SMART,,,,,BOT|07/19/2011|2|+NRB|+WRB
DES,HOG,STK,SMART,,,,,BOT|07/19/2011|2|+NRB|+WRB
DES,PII,STK,SMART,,,,,BOT|07/19/2011|3|+NRB|+WRB
DES,KEY,STK,SMART,,,,,BOT|07/19/2011|3|+NRB|+WRB
DES,IBM,STK,SMART,,,,,BOT|07/19/2011|3|+NRB|+WRB
DES,GS,STK,SMART,,,,,SLD|07/19/2011|3|+NRB|+WRB
DES,BRO,STK,SMART,,,,,SLD|07/19/2011|3|+NRB|+WRB
DES,LNCR,STK,SMART,,,,,SLD|07/19/2011|3|+NRB|+WRB
DES,VMW,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,CTAS,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,CRUS,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,AMR,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,ETFC,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,INFN,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,EMC,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,TEL,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,TXT,STK,SMART,,,,,BOT|07/20/2011|3|+NRB|-NRB
DES,JCI,STK,SMART,,,,,SLD|07/20/2011|3|+NRB|-NRB
DES,YHOO,STK,SMART,,,,,SLD|07/20/2011|3|+NRB|-NRB
DES,BRCD,STK,SMART,,,,,SLD|07/20/2011|3|+NRB|-NRB
DES,RVBD,STK,SMART,,,,,SLD|07/20/2011|3|+NRB|-NRB
DES,FTNT,STK,SMART,,,,,SLD|07/20/2011|3|+NRB|-NRB
DES,VFC,STK,SMART,,,,,BOT|07/21/2011|3|-NRB|+WRB
DES,SCSS,STK,SMART,,,,,BOT|07/21/2011|3|-NRB|+WRB
DES,RHI,STK,SMART,,,,,BOT|07/21/2011|3|-NRB|+WRB
DES,TSCO,STK,SMART,,,,,SLD|07/21/2011|2|-NRB|+WRB
DES,CAKE,STK,SMART,,,,,SLD|07/21/2011|2|-NRB|+WRB
DES,GNW,STK,SMART,,,,,SLD|07/21/2011|2|-NRB|+WRB
DES,ENTG,STK,SMART,,,,,SLD|07/21/2011|3|-NRB|+WRB
DES,IR,STK,SMART,,,,,SLD|07/21/2011|3|-NRB|+WRB
DES,TZOO,STK,SMART,,,,,SLD|07/21/2011|3|-NRB|+WRB
DES,STX,STK,SMART,,,,,SLD|07/21/2011|3|-NRB|+WRB
DES,SWKS,STK,SMART,,,,,BOT|07/22/2011|2|-NRB|+DD
DES,AMD,STK,SMART,,,,,BOT|07/22/2011|2|-NRB|+DD
DES,SNDK,STK,SMART,,,,,BOT|07/22/2011|3|-NRB|+DD
DES,APKT,STK,SMART,,,,,BOT|07/22/2011|3|-NRB|+DD
DES,CBI,STK,SMART,,,,,BOT|07/22/2011|3|-NRB|+DD
DES,CAT,STK,SMART,,,,,SLD|07/22/2011|2|-NRB|+DD
DES,CSTR,STK,SMART,,,,,SLD|07/22/2011|3|-NRB|+DD
DES,FLIR,STK,SMART,,,,,SLD|07/22/2011|3|-NRB|+DD
DES,CX,STK,SMART,,,,,SLD|07/22/2011|3|-NRB|+DD
DES,OLN,STK,SMART,,,,,SLD|07/22/2011|3|-NRB|+DD
DES,VZ,STK,SMART,,,,,SLD|07/22/2011|3|-NRB|+DD
DES,SLAB,STK,SMART,,,,,SLD|07/25/2011|3|-NRB|+NRBTT
DES,HCA,STK,SMART,,,,,SLD|07/25/2011|3|-NRB|+NRBTT
DES,COV,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,LXK,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,RSH,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,DANG,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,SVU,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,BRCM,STK,SMART,,,,,BOT|07/26/2011|3|-NRB|-NRB
DES,NFLX,STK,SMART,,,,,SLD|07/26/2011|2|-NRB|-NRB
DES,EK,STK,SMART,,,,,SLD|07/26/2011|3|-NRB|-NRB
DES,PCX,STK,SMART,,,,,SLD|07/26/2011|3|-NRB|-NRB
DES,ITW,STK,SMART,,,,,SLD|07/26/2011|3|-NRB|-NRB
DES,QCOR,STK,SMART,,,,,BOT|07/27/2011|2|-NRB|-WRB
DES,AMZN,STK,SMART,,,,,BOT|07/27/2011|2|-NRB|-WRB
DES,IACI,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,WYN,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,DWA,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,JNY,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,TPX,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,RFMD,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,MCO,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,IGT,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,LVS,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
DES,AET,STK,SMART,,,,,BOT|07/27/2011|3|-NRB|-WRB
