DES,CBS,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,AEO,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,ASNA,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,OCZ,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,RDC,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,OPEN,STK,SMART,,,,,SLD|05/02/2012|3|+NRB|+NRB|-NRB
DES,DVN,STK,SMART,,,,,SLD|05/02/2012|3|+NRB|+NRB|-NRB
DES,CAVM,STK,SMART,,,,,SLD|05/02/2012|3|+NRB|+NRB|-NRB
DES,CMCSA,STK,SMART,,,,,SLD|05/02/2012|3|+NRB|+NRB|-NRB
DES,CHK,STK,SMART,,,,,SLD|05/02/2012|3|+NRB|+NRB|-NRB
DES,RIG,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,ALL,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,APKT,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,WFM,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,ONNN,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,WLT,STK,SMART,,,,,BOT|05/03/2012|3|+NRB|-NRB|+NRB
DES,PRU,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,JDSU,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,ATML,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,WTW,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,PPO,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,CVC,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,VCLK,STK,SMART,,,,,SLD|05/03/2012|3|+NRB|-NRB|+NRB
DES,LF,STK,SMART,,,,,BOT|05/04/2012|3|+NRB|-NRB|-NRB
DES,LNKD,STK,SMART,,,,,BOT|05/04/2012|3|+NRB|-NRB|-NRB
DES,HEK,STK,SMART,,,,,BOT|05/04/2012|3|+NRB|-NRB|-NRB
DES,SPRD,STK,SMART,,,,,BOT|05/04/2012|3|+NRB|-NRB|-NRB
DES,DLB,STK,SMART,,,,,BOT|05/04/2012|3|+NRB|-NRB|-NRB
DES,QLGC,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,EL,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,ROVI,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,MTW,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,KOG,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,ARCO,STK,SMART,,,,,SLD|05/04/2012|3|+NRB|-NRB|-NRB
DES,DISH,STK,SMART,,,,,BOT|05/07/2012|3|+NRB|+NRB|-NRB
DES,CECO,STK,SMART,,,,,BOT|05/07/2012|3|+NRB|+NRB|-NRB
DES,SYNC,STK,SMART,,,,,BOT|05/07/2012|3|+NRB|+NRB|-NRB
DES,VRTX,STK,SMART,,,,,BOT|05/07/2012|3|+NRB|+NRB|-NRB
DES,GGC,STK,SMART,,,,,SLD|05/07/2012|3|+NRB|+NRB|-NRB
DES,THLD,STK,SMART,,,,,SLD|05/07/2012|3|+NRB|+NRB|-NRB
DES,BSFT,STK,SMART,,,,,SLD|05/07/2012|3|+NRB|+NRB|-NRB
DES,CTSH,STK,SMART,,,,,SLD|05/07/2012|3|+NRB|+NRB|-NRB
DES,VECO,STK,SMART,,,,,BOT|05/08/2012|3|+NRB|+NRB|-NRB
DES,RAX,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,EA,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,PRGO,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,FOSL,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,MAKO,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,DNDN,STK,SMART,,,,,SLD|05/08/2012|3|+NRB|+NRB|-NRB
DES,SODA,STK,SMART,,,,,BOT|05/09/2012|3|+NRB|+NRB|-NRB
DES,AOL,STK,SMART,,,,,BOT|05/09/2012|3|+NRB|+NRB|-NRB
DES,MDVN,STK,SMART,,,,,BOT|05/09/2012|3|+NRB|+NRB|-NRB
DES,DF,STK,SMART,,,,,BOT|05/09/2012|3|+NRB|+NRB|-NRB
DES,QSFT,STK,SMART,,,,,BOT|05/09/2012|3|+NRB|+NRB|-NRB
DES,M,STK,SMART,,,,,SLD|05/09/2012|3|+NRB|+NRB|-NRB
DES,TEVA,STK,SMART,,,,,SLD|05/09/2012|3|+NRB|+NRB|-NRB
DES,SGEN,STK,SMART,,,,,SLD|05/09/2012|3|+NRB|+NRB|-NRB
DES,MELI,STK,SMART,,,,,SLD|05/09/2012|3|+NRB|+NRB|-NRB
DES,GPOR,STK,SMART,,,,,SLD|05/09/2012|3|+NRB|+NRB|-NRB
DES,MNST,STK,SMART,,,,,BOT|05/10/2012|3|+NRB|-NRB|+NRB
DES,NWSA,STK,SMART,,,,,BOT|05/10/2012|3|+NRB|-NRB|+NRB
DES,TSLA,STK,SMART,,,,,BOT|05/10/2012|3|+NRB|-NRB|+NRB
DES,TPX,STK,SMART,,,,,BOT|05/10/2012|3|+NRB|-NRB|+NRB
DES,CSCO,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,SGI,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,PANL,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,PCLN,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,KSS,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,WFR,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,WIN,STK,SMART,,,,,SLD|05/10/2012|3|+NRB|-NRB|+NRB
DES,NVDA,STK,SMART,,,,,BOT|05/11/2012|2|+NRB|+WRB|-NRB
DES,MDR,STK,SMART,,,,,BOT|05/11/2012|3|+NRB|+WRB|-NRB
DES,DDS,STK,SMART,,,,,BOT|05/11/2012|3|+NRB|+WRB|-NRB
DES,ESRX,STK,SMART,,,,,BOT|05/11/2012|3|+NRB|+WRB|-NRB
DES,ARNA,STK,SMART,,,,,BOT|05/11/2012|3|+NRB|+WRB|-NRB
DES,JWN,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,NUAN,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,MBI,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,MCP,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,JPM,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,AGO,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,CECO,STK,SMART,,,,,SLD|05/11/2012|3|+NRB|+WRB|-NRB
DES,AVP,STK,SMART,,,,,BOT|05/14/2012|3|+NRB|-NRB|-NRB
DES,CHK,STK,SMART,,,,,BOT|05/14/2012|3|+NRB|-NRB|-NRB
DES,ACOM,STK,SMART,,,,,SLD|05/14/2012|3|+NRB|-NRB|-NRB
DES,SLW,STK,SMART,,,,,SLD|05/14/2012|3|+NRB|-NRB|-NRB
DES,DKS,STK,SMART,,,,,BOT|05/15/2012|3|+NRB|-NRB|-NRB
DES,A,STK,SMART,,,,,BOT|05/15/2012|3|+NRB|-NRB|-NRB
DES,GRPN,STK,SMART,,,,,BOT|05/15/2012|3|+NRB|-NRB|-NRB
DES,AMLN,STK,SMART,,,,,BOT|05/15/2012|3|+NRB|-NRB|-NRB
DES,JNPR,STK,SMART,,,,,BOT|05/15/2012|3|+NRB|-NRB|-NRB
DES,HD,STK,SMART,,,,,SLD|05/15/2012|3|+NRB|-NRB|-NRB
DES,AVP,STK,SMART,,,,,SLD|05/15/2012|3|+NRB|-NRB|-NRB
DES,SKS,STK,SMART,,,,,SLD|05/15/2012|3|+NRB|-NRB|-NRB
DES,SINA,STK,SMART,,,,,BOT|05/16/2012|3|+NRB|+NRB|-NRB
DES,PAAS,STK,SMART,,,,,BOT|05/16/2012|3|+NRB|+NRB|-NRB
DES,CHS,STK,SMART,,,,,BOT|05/16/2012|3|+NRB|+NRB|-NRB
DES,TGT,STK,SMART,,,,,BOT|05/16/2012|3|+NRB|+NRB|-NRB
DES,JCP,STK,SMART,,,,,SLD|05/16/2012|3|+NRB|+NRB|-NRB
DES,ANF,STK,SMART,,,,,SLD|05/16/2012|3|+NRB|+NRB|-NRB
DES,SPLS,STK,SMART,,,,,SLD|05/16/2012|3|+NRB|+NRB|-NRB
DES,ARNA,STK,SMART,,,,,SLD|05/16/2012|3|+NRB|+NRB|-NRB
DES,SHLD,STK,SMART,,,,,BOT|05/17/2012|3|+NRB|-WRB|+NRB
DES,BYD,STK,SMART,,,,,BOT|05/17/2012|3|+NRB|-WRB|+NRB
DES,ONXX,STK,SMART,,,,,BOT|05/17/2012|3|+NRB|-WRB|+NRB
DES,WMT,STK,SMART,,,,,BOT|05/17/2012|3|+NRB|-WRB|+NRB
DES,A,STK,SMART,,,,,BOT|05/17/2012|3|+NRB|-WRB|+NRB
DES,DLTR,STK,SMART,,,,,SLD|05/17/2012|3|+NRB|-WRB|+NRB
DES,ORLY,STK,SMART,,,,,SLD|05/17/2012|3|+NRB|-WRB|+NRB
DES,AAP,STK,SMART,,,,,SLD|05/17/2012|3|+NRB|-WRB|+NRB
DES,DNDN,STK,SMART,,,,,SLD|05/17/2012|3|+NRB|-WRB|+NRB
DES,CRM,STK,SMART,,,,,BOT|05/18/2012|3|+NRB|+NRB|+NRB
DES,FL,STK,SMART,,,,,BOT|05/18/2012|3|+NRB|+NRB|+NRB
DES,MRVL,STK,SMART,,,,,BOT|05/18/2012|3|+NRB|+NRB|+NRB
DES,YHOO,STK,SMART,,,,,BOT|05/18/2012|3|+NRB|+NRB|+NRB
DES,GPS,STK,SMART,,,,,BOT|05/18/2012|3|+NRB|+NRB|+NRB
DES,ADSK,STK,SMART,,,,,SLD|05/18/2012|3|+NRB|+NRB|+NRB
DES,ARUN,STK,SMART,,,,,SLD|05/18/2012|3|+NRB|+NRB|+NRB
DES,YOKU,STK,SMART,,,,,SLD|05/18/2012|3|+NRB|+NRB|+NRB
DES,TDW,STK,SMART,,,,,BOT|05/21/2012|3|+NRB|+WRB|+NRB
DES,SWHC,STK,SMART,,,,,BOT|05/21/2012|3|+NRB|+WRB|+NRB
DES,YHOO,STK,SMART,,,,,BOT|05/21/2012|3|+NRB|+WRB|+NRB
DES,CBE,STK,SMART,,,,,BOT|05/21/2012|3|+NRB|+WRB|+NRB
DES,LOW,STK,SMART,,,,,SLD|05/21/2012|3|+NRB|+WRB|+NRB
DES,RL,STK,SMART,,,,,BOT|05/22/2012|3|+NRB|+NRB|+NRB
DES,ARNA,STK,SMART,,,,,BOT|05/22/2012|3|+NRB|+NRB|+NRB
DES,AZO,STK,SMART,,,,,SLD|05/22/2012|3|+NRB|+NRB|+NRB
DES,CREE,STK,SMART,,,,,SLD|05/22/2012|3|+NRB|+NRB|+NRB
DES,WDC,STK,SMART,,,,,SLD|05/22/2012|3|+NRB|+NRB|+NRB
DES,EXPR,STK,SMART,,,,,SLD|05/22/2012|3|+NRB|+NRB|+NRB
DES,TTWO,STK,SMART,,,,,BOT|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,GES,STK,SMART,,,,,BOT|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,PETM,STK,SMART,,,,,BOT|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,AVGO,STK,SMART,,,,,BOT|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,DMND,STK,SMART,,,,,BOT|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,BIG,STK,SMART,,,,,SLD|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,ADI,STK,SMART,,,,,SLD|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,CPN,STK,SMART,,,,,SLD|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,DELL,STK,SMART,,,,,SLD|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,TSL,STK,SMART,,,,,SLD|05/23/2012|3|+NRB|+NRBBT|-NRB
DES,HPQ,STK,SMART,,,,,BOT|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,P,STK,SMART,,,,,BOT|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,DOW,STK,SMART,,,,,BOT|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,PVH,STK,SMART,,,,,BOT|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,SIG,STK,SMART,,,,,SLD|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,NTAP,STK,SMART,,,,,SLD|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,HNZ,STK,SMART,,,,,SLD|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,TIF,STK,SMART,,,,,SLD|05/24/2012|3|+NRB|-NRBBT|+NRB
DES,FRO,STK,SMART,,,,,BOT|05/25/2012|3|+NRB|+NRB|+NRB
DES,PAY,STK,SMART,,,,,SLD|05/25/2012|3|+NRB|+NRB|+NRB
DES,VRTX,STK,SMART,,,,,SLD|05/29/2012|3|+NRB|+NRB|+WRB
DES,PWRD,STK,SMART,,,,,SLD|05/30/2012|3|-NRB|-NRB|-NRB
DES,RIMM,STK,SMART,,,,,SLD|05/30/2012|3|-NRB|-NRB|-NRB
DES,LEAP,STK,SMART,,,,,BOT|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,CIEN,STK,SMART,,,,,BOT|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,OVTI,STK,SMART,,,,,BOT|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,JOY,STK,SMART,,,,,SLD|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,BMRN,STK,SMART,,,,,SLD|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,KSS,STK,SMART,,,,,SLD|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,STX,STK,SMART,,,,,SLD|05/31/2012|3|-NRB|-NRBBT|-NRB
DES,OVTI,STK,SMART,,,,,SLD|06/01/2012|3|+NRB|+NRB|-WRB
DES,GRPN,STK,SMART,,,,,SLD|06/01/2012|3|+NRB|+NRB|-WRB
DES,PIR,STK,SMART,,,,,SLD|06/01/2012|3|+NRB|+NRB|-WRB
DES,DNDN,STK,SMART,,,,,SLD|06/04/2012|3|+NRB|+DD|+NRB
DES,WPRT,STK,SMART,,,,,BOT|06/05/2012|3|+NRB|+WRB|-NRB
DES,AMLN,STK,SMART,,,,,BOT|06/05/2012|3|+NRB|+WRB|-NRB
DES,DG,STK,SMART,,,,,SLD|06/05/2012|3|+NRB|+WRB|-NRB
DES,AKAM,STK,SMART,,,,,SLD|06/05/2012|3|+NRB|+WRB|-NRB
DES,KMP,STK,SMART,,,,,SLD|06/05/2012|3|+NRB|+WRB|-NRB
DES,IRM,STK,SMART,,,,,BOT|06/06/2012|3|-NRB|+WRB|+WRB
DES,ACOM,STK,SMART,,,,,BOT|06/06/2012|3|-NRB|+WRB|+WRB
DES,ULTA,STK,SMART,,,,,BOT|06/06/2012|3|-NRB|+WRB|+WRB
DES,MIND,STK,SMART,,,,,SLD|06/06/2012|3|-NRB|+WRB|+WRB
DES,LULU,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,PLL,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,NAV,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,MW,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,MOH,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,CMVT,STK,SMART,,,,,SLD|06/07/2012|3|-NRB|-NRB|+WRB
DES,FRAN,STK,SMART,,,,,BOT|06/08/2012|3|-NRB|-NRB|-NRB
DES,MOH,STK,SMART,,,,,BOT|06/08/2012|3|-NRB|-NRB|-NRB
DES,CNC,STK,SMART,,,,,BOT|06/08/2012|3|-NRB|-NRB|-NRB
DES,MCD,STK,SMART,,,,,SLD|06/08/2012|3|-NRB|-NRB|-NRB
DES,COO,STK,SMART,,,,,SLD|06/08/2012|3|-NRB|-NRB|-NRB
DES,ATPG,STK,SMART,,,,,SLD|06/08/2012|3|-NRB|-NRB|-NRB
DES,PGN,STK,SMART,,,,,BOT|06/11/2012|3|-NRB|-WRB|+WRB
DES,DMND,STK,SMART,,,,,SLD|06/11/2012|3|-NRB|-WRB|+WRB
DES,FRX,STK,SMART,,,,,SLD|06/11/2012|3|-NRB|-WRB|+WRB
DES,CNC,STK,SMART,,,,,SLD|06/11/2012|3|-NRB|-WRB|+WRB
DES,KORS,STK,SMART,,,,,BOT|06/12/2012|3|+NRB|+WRB|+NRB
DES,FDS,STK,SMART,,,,,SLD|06/12/2012|3|+NRB|+WRB|+NRB
DES,DELL,STK,SMART,,,,,BOT|06/13/2012|3|-NRB|+NRBBT|-NRB
DES,DNDN,STK,SMART,,,,,BOT|06/13/2012|3|-NRB|+NRBBT|-NRB
DES,NLSN,STK,SMART,,,,,SLD|06/13/2012|3|-NRB|+NRBBT|-NRB
DES,SMG,STK,SMART,,,,,SLD|06/13/2012|3|-NRB|+NRBBT|-NRB
DES,KR,STK,SMART,,,,,BOT|06/14/2012|3|-NRB|+NRB|+WRB
DES,FDO,STK,SMART,,,,,BOT|06/14/2012|3|-NRB|+NRB|+WRB
DES,SFD,STK,SMART,,,,,SLD|06/14/2012|3|-NRB|+NRB|+WRB
DES,YPF,STK,SMART,,,,,BOT|06/15/2012|3|+NRB|+NRB|-NRB
DES,BKS,STK,SMART,,,,,BOT|06/18/2012|3|+NRB|+NRB|-NRB
DES,DSW,STK,SMART,,,,,SLD|06/18/2012|3|+NRB|+NRB|-NRB
DES,BODY,STK,SMART,,,,,SLD|06/18/2012|3|+NRB|+NRB|-NRB
DES,ORCL,STK,SMART,,,,,BOT|06/19/2012|3|+NRB|+NRB|+NRB
DES,NVDA,STK,SMART,,,,,BOT|06/19/2012|3|+NRB|+NRB|+NRB
DES,BBY,STK,SMART,,,,,BOT|06/19/2012|3|+NRB|+NRB|+NRB
DES,BKS,STK,SMART,,,,,SLD|06/19/2012|3|+NRB|+NRB|+NRB
DES,JCP,STK,SMART,,,,,SLD|06/19/2012|3|+NRB|+NRB|+NRB
DES,WAG,STK,SMART,,,,,SLD|06/19/2012|3|+NRB|+NRB|+NRB
DES,JBL,STK,SMART,,,,,BOT|06/20/2012|3|-NRB|-NRB|-NRB
DES,IDIX,STK,SMART,,,,,BOT|06/20/2012|3|-NRB|-NRB|-NRB
DES,ADBE,STK,SMART,,,,,SLD|06/20/2012|3|-NRB|-NRB|-NRB
DES,ATU,STK,SMART,,,,,SLD|06/20/2012|3|-NRB|-NRB|-NRB
DES,PG,STK,SMART,,,,,SLD|06/20/2012|3|-NRB|-NRB|-NRB
DES,KEG,STK,SMART,,,,,SLD|06/21/2012|3|-NRB|-WRB|+NRB
DES,RHT,STK,SMART,,,,,SLD|06/21/2012|3|-NRB|-WRB|+NRB
DES,BBBY,STK,SMART,,,,,SLD|06/21/2012|3|-NRB|-WRB|+NRB
DES,CELG,STK,SMART,,,,,SLD|06/21/2012|3|-NRB|-WRB|+NRB
DES,MU,STK,SMART,,,,,SLD|06/21/2012|3|-NRB|-WRB|+NRB
DES,DRI,STK,SMART,,,,,SLD|06/22/2012|3|+NRB|+NRB|+NRB
DES,TEVA,STK,SMART,,,,,BOT|06/25/2012|3|+NRB|-NRB|-WRB
DES,QSFT,STK,SMART,,,,,BOT|06/25/2012|3|+NRB|-NRB|-WRB
DES,CHK,STK,SMART,,,,,SLD|06/25/2012|3|+NRB|-NRB|-WRB
DES,ARNA,STK,SMART,,,,,SLD|06/25/2012|3|+NRB|-NRB|-WRB
DES,NWSA,STK,SMART,,,,,BOT|06/26/2012|3|+NRB|+NRB|+NRB
DES,APOL,STK,SMART,,,,,BOT|06/26/2012|3|+NRB|+NRB|+NRB
DES,WPRT,STK,SMART,,,,,BOT|06/27/2012|3|+NRB|+NRB|+NRB
DES,ORLY,STK,SMART,,,,,SLD|06/27/2012|3|+NRB|+NRB|+NRB
DES,AOL,STK,SMART,,,,,BOT|06/28/2012|3|+NRB|+NRBBT|-NRB
DES,WOR,STK,SMART,,,,,BOT|06/28/2012|3|+NRB|+NRBBT|-NRB
DES,VRTX,STK,SMART,,,,,SLD|06/28/2012|3|+NRB|+NRBBT|-NRB
DES,FDO,STK,SMART,,,,,SLD|06/28/2012|3|+NRB|+NRBBT|-NRB
DES,PAYX,STK,SMART,,,,,SLD|06/28/2012|3|+NRB|+NRBBT|-NRB
DES,KBH,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,TIBX,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,ACN,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,STZ,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,FINL,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,SWHC,STK,SMART,,,,,BOT|06/29/2012|3|+NRB|+NRB|+NRB
DES,NKE,STK,SMART,,,,,SLD|06/29/2012|3|+NRB|+NRB|+NRB
DES,RIMM,STK,SMART,,,,,SLD|06/29/2012|3|+NRB|+NRB|+NRB
DES,MU,STK,SMART,,,,,BOT|07/02/2012|3|+NRB|+NRBBT|+NRB
DES,SWHC,STK,SMART,,,,,BOT|07/02/2012|3|+NRB|+NRBBT|+NRB
DES,NFLX,STK,SMART,,,,,BOT|07/05/2012|3|+NRB|-DD|-NRB
DES,DECK,STK,SMART,,,,,BOT|07/05/2012|3|+NRB|-DD|-NRB
DES,APKT,STK,SMART,,,,,SLD|07/06/2012|3|+NRB|-NRB|-WRB
DES,INFA,STK,SMART,,,,,SLD|07/06/2012|3|+NRB|-NRB|-WRB
DES,WLP,STK,SMART,,,,,BOT|07/09/2012|3|-NRB|+NRBBT|-NRB
DES,WCG,STK,SMART,,,,,BOT|07/09/2012|3|-NRB|+NRBBT|-NRB
DES,CALL,STK,SMART,,,,,BOT|07/10/2012|3|+NRB|-WRB|+NRB
DES,ASML,STK,SMART,,,,,BOT|07/10/2012|3|+NRB|-WRB|+NRB
DES,AMD,STK,SMART,,,,,SLD|07/10/2012|3|+NRB|-WRB|+NRB
DES,AMAT,STK,SMART,,,,,SLD|07/10/2012|3|+NRB|-WRB|+NRB
DES,MAKO,STK,SMART,,,,,SLD|07/10/2012|3|+NRB|-WRB|+NRB
DES,OREX,STK,SMART,,,,,BOT|07/11/2012|3|+NRB|+NRBBT|+NRB
DES,AGU,STK,SMART,,,,,BOT|07/11/2012|3|+NRB|+NRBBT|+NRB
DES,ADTN,STK,SMART,,,,,SLD|07/11/2012|3|+NRB|+NRBBT|+NRB
DES,OCZ,STK,SMART,,,,,SLD|07/11/2012|3|+NRB|+NRBBT|+NRB
DES,GG,STK,SMART,,,,,SLD|07/11/2012|3|+NRB|+NRBBT|+NRB
DES,MRK,STK,SMART,,,,,BOT|07/12/2012|3|+NRB|+NRBBT|-NRB
DES,PG,STK,SMART,,,,,BOT|07/12/2012|3|+NRB|+NRBBT|-NRB
DES,MAR,STK,SMART,,,,,SLD|07/12/2012|3|+NRB|+NRBBT|-NRB
DES,PGR,STK,SMART,,,,,SLD|07/12/2012|3|+NRB|+NRBBT|-NRB
DES,INFY,STK,SMART,,,,,SLD|07/12/2012|3|+NRB|+NRBBT|-NRB
DES,JPM,STK,SMART,,,,,BOT|07/13/2012|3|+NRB|+NRB|+WRB
DES,LXK,STK,SMART,,,,,SLD|07/13/2012|3|+NRB|+NRB|+WRB
DES,GMCR,STK,SMART,,,,,SLD|07/13/2012|3|+NRB|+NRB|+WRB
DES,C,STK,SMART,,,,,BOT|07/16/2012|3|+NRB|+NRB|-NRB
DES,GCI,STK,SMART,,,,,BOT|07/16/2012|3|+NRB|+NRB|-NRB
DES,ANR,STK,SMART,,,,,SLD|07/16/2012|3|+NRB|+NRB|-NRB
DES,GS,STK,SMART,,,,,BOT|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,MAT,STK,SMART,,,,,BOT|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,MOS,STK,SMART,,,,,BOT|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,JBHT,STK,SMART,,,,,SLD|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,CTAS,STK,SMART,,,,,SLD|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,STT,STK,SMART,,,,,SLD|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,EDU,STK,SMART,,,,,SLD|07/17/2012|3|+NRB|+NRBBT|+NRB
DES,VVUS,STK,SMART,,,,,BOT|07/18/2012|3|+NRB|+WRB|-NRB
DES,EMC,STK,SMART,,,,,BOT|07/18/2012|3|+NRB|+WRB|-NRB
DES,APH,STK,SMART,,,,,BOT|07/18/2012|3|+NRB|+WRB|-NRB
DES,VMW,STK,SMART,,,,,BOT|07/18/2012|3|+NRB|+WRB|-NRB
DES,STJ,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,BLK,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,SBH,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,SWK,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,URI,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,ROVI,STK,SMART,,,,,SLD|07/18/2012|3|+NRB|+WRB|-NRB
DES,SWKS,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,SCSS,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,TXT,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,PPG,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,MLNX,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,LUV,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,QCOM,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,EBAY,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,IBM,STK,SMART,,,,,BOT|07/19/2012|3|+NRB|+NRB|+NRB
DES,JCI,STK,SMART,,,,,SLD|07/19/2012|3|+NRB|+NRB|+NRB
DES,SHW,STK,SMART,,,,,SLD|07/19/2012|3|+NRB|+NRB|+NRB
DES,CY,STK,SMART,,,,,SLD|07/19/2012|3|+NRB|+NRB|+NRB
DES,LH,STK,SMART,,,,,SLD|07/19/2012|3|+NRB|+NRB|+NRB
DES,CVS,STK,SMART,,,,,SLD|07/19/2012|3|+NRB|+NRB|+NRB
